"","symbol","date","volume","open_price_min","open_price_max","close_price_min","close_price_max","low_price","high_price","average_price","tragetUpdatedDate","priceTargetAverage","priceTargetHigh","priceTargetLow","numberOfAnalysts","ratingBuy","ratingOverweight","ratingHold","ratingUnderweight","ratingSell","ratingNone","ratingScaleMark","consensusStartDate","consensusEndDate"
"2029","PHM",2020-08-13,302896,44.69,45.83,44.7,45.83,44.64,45.835,45.2355085910653,2020-07-25,47.46,64,32,13,5,1,10,0,0,0,1.65625,2020-07-24,2020-08-18
"2030","PHM",2020-08-05,176442,43.84,44.745,43.84,44.75,43.84,44.75,44.2224037815126,2020-07-25,47.46,64,32,13,5,1,10,0,0,0,1.65625,2020-07-24,2020-08-18
"2031","PKI",2020-08-13,119012,119.06,120.515,119.06,120.515,119.06,120.515,119.524298192771,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2032","PKI",2020-08-04,36378,120.37,120.92,120.37,120.92,120.37,120.94,120.68489122807,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2033","PKI",2020-08-06,74216,118.575,119.15,118.575,119.195,118.575,119.195,119.364623333333,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2034","PKI",2020-08-07,85394,118.7,119.815,118.7,119.715,118.7,119.815,119.488900826446,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2035","PKI",2020-08-05,136604,121.62,123.18,121.62,123.115,121.62,123.18,122.259885365854,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2036","PKI",2020-08-14,36874,117.715,120.04,117.715,120.04,117.715,120.04,119.199857608696,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2037","PKI",2020-08-11,61686,117.53,118.565,117.55,118.565,117.53,118.565,118.299930147059,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2038","PKI",2020-08-03,207040,119.5,121.89,119.58,121.91,119.5,121.91,120.265614583333,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2039","PKI",2020-08-10,97780,118.52,119.7,118.52,119.71,118.46,119.71,119.114537,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2040","PKI",2020-08-12,76272,117.96,120.535,118,120.535,117.96,120.535,118.964691489362,2020-07-29,122.92,131,105,12,3,1,9,1,0,0,1.785714,2020-07-29,2020-08-25
"2041","PLD",2020-08-10,416363,103.735,105.59,103.73,105.53,103.73,105.59,104.824049180328,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2042","PLD",2020-08-05,144984,104.65,106.04,104.68,106.04,104.65,106.04,105.373926903553,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2043","PLD",2020-08-11,330212,100.11,103.77,100.1,103.64,100.09,103.77,102.457142962963,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2044","PLD",2020-08-03,84122,104.16,105.54,104.14,105.51,104.14,105.54,104.518164375,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2045","PLD",2020-08-12,255840,101.02,103.07,101.11,103.07,100.98,103.07,102.197008762887,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2046","PLD",2020-08-06,105868,104.69,105.055,104.69,105.08,104.69,105.08,105.03579009901,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2047","PLD",2020-08-14,355198,102.06,103.82,102.08,103.82,102.05,103.82,103.350173156342,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2048","PLD",2020-08-07,118842,104.15,105.08,104.19,105.085,104.15,105.135,104.609911413043,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2049","PLD",2020-08-04,123832,105.24,105.74,105.24,105.74,105.23,105.75,105.366490909091,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2050","PLD",2020-08-13,240950,102.41,103.69,102.41,103.69,102.34,103.69,103.163310545455,2020-08-24,109.07,121,93,15,13,0,2,1,0,0,1.21875,2020-08-04,2020-08-20
"2051","PM",2020-08-14,242264,77.43,78.275,77.43,78.26,77.43,78.275,77.9682204081633,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2052","PM",2020-08-12,512406,79.17,80.06,79.155,80.05,79.12,80.06,79.5827296296297,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2053","PM",2020-08-11,313330,78.44,79.19,78.44,79.19,78.43,79.19,78.9652084942085,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2054","PM",2020-08-04,175296,76.74,77.08,76.75,77.12,76.74,77.12,76.8752173913044,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2055","PM",2020-08-05,525472,76.47,77.44,76.48,77.41,76.47,77.45,76.8811566371682,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2056","PM",2020-08-10,280094,77.3,78.43,77.37,78.41,77.3,78.44,77.8893689045937,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2057","PM",2020-08-03,407972,76.225,76.845,76.23,76.845,76.225,76.845,76.4246592156862,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2058","PM",2020-08-13,371673,77.865,78.86,77.865,78.85,77.86,78.92,78.4769390243902,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2059","PM",2020-08-06,239406,76.58,77.175,76.565,77.17,76.565,77.18,76.7091139534884,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2060","PM",2020-08-07,354374,76.29,77.48,76.31,77.5,76.29,77.51,76.5950464285715,2020-08-14,87.38,98,73,16,13,0,4,0,0,0,1.235294,2020-07-31,2020-08-02
"2061","PPG",2020-08-06,118844,111.35,112.43,111.31,112.43,111.31,112.43,111.803851515152,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2062","PPG",2020-08-10,90244,113.605,115.89,113.605,115.89,113.605,115.89,114.973927586207,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2063","PPG",2020-08-11,348640,119.75,122.99,119.83,122.85,119.75,122.99,121.668856747405,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2064","PPG",2020-08-13,84668,118.72,120.61,118.705,120.61,118.66,120.61,119.878608108108,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2065","PPG",2020-08-03,85590,107.6,108.7,107.42,108.7,107.31,108.7,107.915363253012,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2066","PPG",2020-08-04,57262,107.42,108.035,107.42,108.065,107.42,108.065,107.702526315789,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2067","PPG",2020-08-12,122456,119.23,121.495,119.23,121.52,119.23,121.52,120.955397142857,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2068","PPG",2020-08-05,282266,109.72,112.535,109.77,112.5,109.72,112.535,111.066327960526,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2069","PPG",2020-08-14,65056,118.09,119.88,118.01,119.91,118.01,119.91,119.039703846154,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2070","PPG",2020-08-07,189142,110.875,113.69,110.9,113.72,110.875,113.72,111.65188245614,2020-08-24,125.91,140,110,23,13,1,11,1,0,0,1.5,2020-08-10,2020-08-10
"2071","PPL",2020-08-10,1473930,27.6,29.015,27.65,29.03,27.6,29.03,28.2174346774194,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2072","PPL",2020-08-11,1006024,28.26,29.18,28.25,29.19,28.235,29.2,28.9181623268698,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2073","PPL",2020-08-12,400444,28.255,29.045,28.26,29.04,28.25,29.045,28.7618377990431,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2074","PPL",2020-08-14,309796,28.905,29.21,28.9,29.21,28.895,29.21,29.0814857740586,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2075","PPL",2020-08-03,334870,26.44,26.64,26.44,26.65,26.435,26.65,26.5618591240876,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2076","PPL",2020-08-04,158612,26.73,26.89,26.73,26.88,26.73,26.89,26.8392190476191,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2077","PPL",2020-08-07,827740,26.705,27.31,26.705,27.3,26.695,27.31,26.9344551928783,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2078","PPL",2020-08-06,705026,26.31,26.555,26.31,26.55,26.31,26.555,26.421594092827,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2079","PPL",2020-08-13,903146,28.53,29.185,28.53,29.195,28.53,29.195,28.7931426900585,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2080","PPL",2020-08-05,447770,26.48,26.98,26.48,26.98,26.48,26.98,26.7851467532468,2020-08-31,30.54,35,25,12,6,0,8,0,0,0,1.571429,2020-08-11,2020-08-17
"2081","PRGO",2020-08-06,171542,49.6,50.45,49.65,50.47,49.56,50.47,50.4137668674699,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2082","PRGO",2020-08-13,18478,52.56,53.42,52.56,53.425,52.56,53.425,53.1896163636364,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2083","PRGO",2020-08-05,211998,49.68,52.59,49.74,52.59,49.68,52.59,50.572842578125,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2084","PRGO",2020-08-03,78008,53.83,54.98,53.83,54.98,53.83,54.98,53.849408496732,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2085","PRGO",2020-08-14,15252,52.55,53.46,52.55,53.46,52.55,53.46,53.1151822222222,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2086","PRGO",2020-08-04,44298,54.94,55.41,54.94,55.405,54.94,55.41,54.7964377777778,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2087","PRGO",2020-08-11,70338,52.8,53.96,52.8,53.96,52.8,53.96,53.194914375,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2088","PRGO",2020-08-07,108644,49.78,50.63,49.75,50.63,49.75,50.63,50.1543923857868,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2089","PRGO",2020-08-12,16564,52.73,53.45,52.73,53.45,52.73,53.45,53.1092627906977,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2090","PRGO",2020-08-10,56916,50.25,51.86,50.25,51.86,50.25,51.86,50.9947244094488,2020-08-07,57.5,64,53,8,3,0,6,1,0,0,1.75,2020-08-05,2020-08-06
"2091","PSX",2020-08-13,192752,62.63,64.255,62.63,64.29,62.63,64.29,63.5652946721312,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2092","PSX",2020-08-06,184494,60.69,61.665,60.69,61.665,60.685,61.665,61.7674532338308,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2093","PSX",2020-08-07,273110,60.8,62.95,60.79,62.93,60.79,62.99,61.4505892361111,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2094","PSX",2020-08-11,361506,63.8,66.43,63.77,66.41,63.76,66.43,65.8632519756839,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2095","PSX",2020-08-03,317048,60.045,61.695,60.055,61.64,60.045,61.695,60.573565942029,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2096","PSX",2020-08-12,218624,63.845,65.335,63.805,65.22,63.805,65.335,64.5991130653266,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2097","PSX",2020-08-04,85180,61.79,62.16,61.785,62.16,61.75,62.16,61.0230044117647,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2098","PSX",2020-08-10,258822,62.94,64.83,62.94,64.89,62.93,64.89,63.4864607638889,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2099","PSX",2020-08-05,455574,60.56,62.485,60.56,62.485,60.56,62.88,61.9153716612377,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2100","PSX",2020-08-14,216144,62.65,63.75,62.67,63.75,62.65,63.75,63.0813496350365,2020-08-24,81.37,100,71,19,16,3,2,0,0,0,1.166667,2020-06-24,2020-07-16
"2101","PWR",2020-08-10,121652,46.4,48.25,46.4,48.225,46.4,48.25,47.3052494444444,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2102","PWR",2020-08-14,130954,48.99,49.595,48.99,49.595,48.99,49.595,49.4333703349282,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2103","PWR",2020-08-03,44136,40.87,41.475,40.87,41.47,40.87,41.475,40.9383864864865,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2104","PWR",2020-08-06,242780,45.3,46.83,45.28,46.83,45.27,46.89,45.7493810699589,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2105","PWR",2020-08-11,164796,49.04,50.41,49.04,50.42,49.04,50.43,49.4835989847716,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2106","PWR",2020-08-07,161026,44.92,46.36,44.91,46.35,44.91,46.37,45.2742860557769,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2107","PWR",2020-08-12,127842,48.85,50.74,48.92,50.74,48.84,50.74,50.0268526315789,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2108","PWR",2020-08-05,59672,41.965,42.965,41.965,42.965,41.965,42.965,42.2468495575221,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2109","PWR",2020-08-13,109664,48.955,49.98,49.045,49.98,48.955,49.98,49.5608936781609,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2110","PWR",2020-08-04,22202,41.44,41.57,41.44,41.57,41.44,41.57,41.5444592592593,2020-08-19,54.38,61,45,13,13,1,0,0,0,0,1.035714,2020-06-23,2020-07-08
"2111","PXD",2020-08-12,97286,107.99,111.315,108.015,111.305,107.99,111.315,109.765648920863,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2112","PXD",2020-08-06,267786,101.865,103.115,101.865,103.115,101.865,103.115,102.571868393782,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2113","PXD",2020-08-11,161322,106.25,111.765,106.27,111.74,106.21,111.77,110.531287958115,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2114","PXD",2020-08-13,263322,109.565,111.615,109.52,111.655,109.52,111.66,110.862562200957,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2115","PXD",2020-08-05,337894,99.67,103.95,99.67,103.76,99.67,103.95,101.742352816901,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2116","PXD",2020-08-10,236076,105.125,109.43,105.125,109.265,105.125,109.43,107.503258367347,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2117","PXD",2020-08-04,54822,98.81,99.635,98.84,99.7,98.81,99.7,99.487796875,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2118","PXD",2020-08-07,187844,100.085,104.53,100.085,104.57,100.085,104.57,101.698768441065,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2119","PXD",2020-08-14,104748,108.83,110.83,108.89,110.83,108.83,110.83,109.997643617021,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2120","PXD",2020-08-03,82808,97.161,99.25,97.115,99.25,97.115,99.25,97.2929254658385,2020-09-01,131.9,215,105,34,31,3,2,0,0,0,1.097222,2020-08-12,2020-08-25
"2121","QRVO",2020-08-12,31450,128.44,131.81,128.44,131.81,128.44,131.81,129.277952542373,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2122","QRVO",2020-08-14,30990,131.555,132.73,131.555,132.78,131.555,132.78,132.258577099237,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2123","QRVO",2020-08-10,52414,127.61,130.88,127.61,130.88,127.305,130.88,129.928068707483,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2124","QRVO",2020-08-03,80407,131.495,134.36,131.495,134.37,131.495,134.37,132.665771548117,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2125","QRVO",2020-08-11,104118,127.22,130.495,127.26,130.46,127.2,130.535,129.65406347032,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2126","QRVO",2020-08-13,69494,130.56,133.005,130.375,132.99,130.375,133.005,131.66622972973,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2127","QRVO",2020-08-06,59898,133.64,135.97,133.66,136.04,133.64,136.04,134.284861538461,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2128","QRVO",2020-08-05,66599,131.33,133.49,131.33,133.56,131.33,133.61,132.166754591837,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2129","QRVO",2020-08-04,12924,130.14,131.285,130.08,131.295,130.08,131.295,130.501513157895,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2130","QRVO",2020-08-07,62694,128.525,134.82,128.53,134.71,128.525,134.82,132.349612437811,2020-09-03,137.2,160,115,20,14,1,8,0,0,0,1.369565,2020-07-30,2020-09-02
"2131","RE",2020-08-13,23390,224.865,227.41,224.865,227.41,224.865,227.41,226.221685294118,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2132","RE",2020-08-07,77162,223.06,232.39,223.06,232.475,223.06,232.475,225.626916571429,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2133","RE",2020-08-04,12990,217.13,218.02,217.14,218.02,217.13,218.02,218.860429166667,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2134","RE",2020-08-12,7290,227.87,231.965,227.87,231.965,227.87,231.965,230.493603846154,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2135","RE",2020-08-06,62554,217.66,226.65,217.69,226.65,217.66,226.65,220.008709352518,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2136","RE",2020-08-11,35230,228.24,235.74,228.285,235.74,228.205,235.74,232.242942666667,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2137","RE",2020-08-14,25036,224.33,228.08,224.19,228.08,224.19,228.08,226.539876271186,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2138","RE",2020-08-03,25348,220.04,222.9,220.04,222.9,220.04,222.9,221.203153731343,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2139","RE",2020-08-05,56928,219.225,222.73,219.55,222.76,219.225,222.76,220.987999159664,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2140","RE",2020-08-10,31086,231.22,234.91,231.22,234.91,231.22,234.91,232.679758227848,2020-08-19,253,273,218,9,4,0,5,0,0,0,1.555556,2020-06-15,2020-07-05
"2141","REGN",2020-08-13,28568,607.81,615.8,607.81,616,607.81,616,612.422331147541,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2142","REGN",2020-08-11,26631,597.14,607.63,597.425,607.63,597.14,607.63,602.454761068703,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2143","REGN",2020-08-07,19718,615.01,625.97,615,625.97,615,625.97,623.074959375,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2144","REGN",2020-08-04,20231,641.88,648.32,642.09,648.31,641.88,648.34,643.45755,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2145","REGN",2020-08-06,18814,614.04,621.44,614.04,621.39,614.04,621.44,619.903626732674,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2146","REGN",2020-08-12,19616,605.7,616.64,605.7,616.74,605.7,616.74,611.381644444444,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2147","REGN",2020-08-10,18006,596.68,624.355,596.68,624.355,596.68,624.355,606.582059550562,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2148","REGN",2020-08-03,16275,636.295,646.92,636.53,646.92,636.295,646.92,640.041344594595,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2149","REGN",2020-08-05,59196,624.21,653.365,624.4,653.365,624.21,653.365,642.057432558139,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2150","REGN",2020-08-14,8780,611.14,615.65,611.14,615.65,611.14,615.65,613.760369090909,2020-08-26,672.54,800,550,24,13,1,11,1,0,0,1.5,2020-08-16,2020-08-18
"2151","ROP",2020-08-10,62836,439.01,443.325,440.145,443.325,439.01,443.325,441.867400704225,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2152","ROP",2020-08-03,27394,434.97,441.11,435.1,440.85,434.97,441.11,437.086759090909,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2153","ROP",2020-08-14,57828,443.91,452.41,443.91,452.41,443.91,452.41,449.426355,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2154","ROP",2020-08-04,10266,431.92,433.825,431.92,433.82,431.92,433.825,433.335009090909,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2155","ROP",2020-08-07,31486,435.725,441.295,435.7,441.3,435.7,441.3,438.043980434782,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2156","ROP",2020-08-12,40908,438.61,448.69,438.61,448.69,438.61,448.69,444.493738961039,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2157","ROP",2020-08-05,33820,434.34,438.335,434.34,438.335,434.34,438.335,435.908567,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2158","ROP",2020-08-13,98180,446.85,454,446.17,453.99,446.17,454,450.690362831859,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2159","ROP",2020-08-06,30696,434.66,437.58,434.63,437.58,434.63,437.58,434.906782258065,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2160","ROP",2020-08-11,56392,434.13,444.85,434.05,444.85,434.05,444.85,442.440118604651,2020-08-21,421.73,500,295,11,5,1,7,0,0,0,1.576923,2020-08-13,2020-08-20
"2161","ROST",2020-08-07,158111,87.02,89.355,86.99,89.42,86.99,89.42,87.4873231578948,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2162","ROST",2020-08-12,79839,92.47,94.35,92.47,94.38,92.47,94.38,93.156820855615,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2163","ROST",2020-08-04,52248,88.185,88.495,88.185,88.53,88.185,88.53,88.0969898305085,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2164","ROST",2020-08-03,176912,87.52,88.315,87.52,88.32,87.52,88.32,87.9497592727273,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2165","ROST",2020-08-11,104304,92.5,94.97,92.41,94.95,92.41,94.97,93.7232747081712,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2166","ROST",2020-08-10,134082,90,93.2,90.08,93.21,90,93.21,91.6074125786164,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2167","ROST",2020-08-06,137162,86.92,88.09,86.92,88.08,86.89,88.09,88.1606013824885,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2168","ROST",2020-08-14,108635,92.94,94.65,92.94,94.67,92.94,94.67,93.6412787356322,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2169","ROST",2020-08-05,98227,88.23,89.54,88.23,89.565,88.23,89.58,88.8064970588236,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
"2170","ROST",2020-08-13,74521,93.1,93.88,93.05,93.88,93.03,93.88,93.5636675,2020-08-24,103.96,113,88,24,17,3,7,0,0,0,1.314815,2020-07-13,2020-08-13
